# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)Omega_m            15:(.)Omega_r            16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:w_scf                 25:Omega_scf             26:(.)rho_tot            27:(.)p_tot              28:(.)p_tot_prime        29:gr.fac. D             30:gr.fac. f          
       6.584764580779e+03       1.409825535946e-05       6.019831157562e+01       1.251114462854e+02       1.366887664628e+04       2.075518564113e+00       9.002000367612e+07       3.394891972857e+01       5.176114565007e+03       7.109567542081e+02       3.813804671657e+03       3.578323958052e+03       1.565287399163e+04       2.890690507241e-01       5.592863347485e-01       2.373674042708e+03       9.347805614285e+02      -5.088899202266e+01      -3.924814443839e+00       1.512749490348e-02       2.158340221919e+03      -1.365054213299e+04       8.633360887265e+04       3.938116795355e-01       1.516446145274e-01       1.565287399163e+04       3.852926735782e+03      -2.726360550204e+02       6.286399482688e-04       4.006755133334e-01 
       6.514353430368e+03       1.438130746987e-05       6.076678070781e+01       1.226227412774e+02       1.366830817715e+04       2.097861355217e+00       8.905385856932e+07       3.426134490906e+01       4.958279325986e+03       6.883962822613e+02       3.692782917808e+03       3.427731260594e+03       1.503633667838e+04       2.913727787413e-01       5.577163351654e-01       2.269146891732e+03       9.060601688769e+02      -5.013732244836e+01      -3.916256905397e+00       1.497989170991e-02       2.044630084282e+03      -1.293137607702e+04       8.178520336717e+04       3.992955115328e-01       1.509108860933e-01       1.503633667838e+04       3.701397031070e+03      -2.605767851724e+02       6.313613104538e-04       4.030541127212e-01 
       6.444695074873e+03       1.467010430273e-05       6.134058619061e+01       1.201835519065e+02       1.366773437167e+04       2.120443833117e+00       8.809804812413e+07       3.457654309306e+01       4.749611618086e+03       6.665517116566e+02       3.575601493017e+03       3.283476211933e+03       1.444408614886e+04       2.936948146773e-01       5.561506451311e-01       2.168845114170e+03       8.775336244921e+02      -4.927645256919e+01      -3.907703985260e+00       1.483142290535e-02       1.936967234518e+03      -1.225045642774e+04       7.747868937660e+04       4.046087103033e-01       1.501545401916e-01       1.444408614886e+04       3.555229567832e+03      -2.489849436833e+02       6.341107109956e-04       4.054459480610e-01 
       6.375781465852e+03       1.496476232667e-05       6.191977787389e+01       1.177929709443e+02       1.366715517998e+04       2.143268552195e+00       8.715246184265e+07       3.489453718327e+01       4.549725628491e+03       6.454003250176e+02       3.462138533845e+03       3.145292094007e+03       1.387518400389e+04       2.960349107954e-01       5.545885171929e-01       2.072627422533e+03       8.492658584063e+02      -4.832168506450e+01      -3.899156995348e+00       1.468220448546e-02       1.835042346190e+03      -1.160582683299e+04       7.340169384350e+04       4.097532673616e-01       1.493765720117e-01       1.387518400389e+04       3.414271765906e+03      -2.378465530263e+02       6.368885031045e-04       4.078507868881e-01 
       6.307604640911e+03       1.526540017088e-05       6.250440568536e+01       1.154501036231e+02       1.366657055217e+04       2.166338093775e+00       8.621699041077e+07       3.521535002987e+01       4.358251781204e+03       6.249201258483e+02       3.352276043889e+03       3.012923413507e+03       1.332872642658e+04       2.983928128200e-01       5.530292211572e-01       1.980355062136e+03       8.213149917299e+02      -4.728708300035e+01      -3.890617215028e+00       1.453234870712e-02       1.738560105609e+03      -1.099561956501e+04       6.954240422026e+04       4.147311799956e-01       1.485779660228e-01       1.332872642658e+04       3.278373389967e+03      -2.271478685978e+02       6.396950432895e-04       4.102683915685e-01 
       6.240156722782e+03       1.557213865922e-05       6.309451962536e+01       1.131540675799e+02       1.366598043823e+04       2.189655066399e+00       8.529152568548e+07       3.553900442633e+01       4.174836053722e+03       6.050898156576e+02       3.245899771073e+03       2.886125429481e+03       1.280384300987e+04       3.007682602608e-01       5.514720445854e-01       1.891891939936e+03       7.937327576047e+02      -4.618553480367e+01      -3.882085891178e+00       1.438196409056e-02       1.647238773497e+03      -1.041805274814e+04       6.588955093577e+04       4.195444469368e-01       1.477596951539e-01       1.280384300987e+04       3.147386585339e+03      -2.168753707508e+02       6.425306913709e-04       4.126985195628e-01 
       6.173429918421e+03       1.588510084508e-05       6.369016976187e+01       1.109039928056e+02       1.366538478810e+04       2.213222106113e+00       8.437596068236e+07       3.586552310538e+01       3.999139322474e+03       5.858887718098e+02       3.142899088832e+03       2.764663700827e+03       1.229969562023e+04       3.031609867246e-01       5.499162932271e-01       1.807104736292e+03       7.665649099369e+02      -4.502881883459e+01      -3.873564238293e+00       1.423115543125e-02       1.560809739532e+03      -9.871427541543e+03       6.243238957718e+04       4.241950643713e-01       1.469227200483e-01       1.229969562023e+04       3.021165917704e+03      -2.070157599765e+02       6.453958104933e-04       4.151409236797e-01 
       6.107416518100e+03       1.620441204674e-05       6.429140622587e+01       1.086990215969e+02       1.366478355163e+04       2.237041876752e+00       8.347018956305e+07       3.619492873508e+01       3.830836735804e+03       5.672970260783e+02       3.043166881064e+03       2.648313652829e+03       1.181547729613e+04       3.055707202217e-01       5.483612914016e-01       1.725863000356e+03       7.398516186404e+02      -4.382766713759e+01      -3.865053438610e+00       1.408002381949e-02       1.479017072574e+03      -9.354125294567e+03       5.916068289884e+04       4.286850222107e-01       1.460679883767e-01       1.181547729613e+04       2.899568414851e+03      -1.975559546432e+02       6.482907671409e-04       4.175953523241e-01 
       6.042108894520e+03       1.653019988341e-05       6.489827920690e+01       1.065383085093e+02       1.366417667865e+04       2.261117070229e+00       8.257410762304e+07       3.652724391508e+01       3.669617113342e+03       5.492952438791e+02       2.946599430733e+03       2.536860161929e+03       1.135041118001e+04       3.079971834649e-01       5.468063823273e-01       1.648039230130e+03       7.136278507251e+02      -4.259182803200e+01      -3.856554642277e+00       1.392866666750e-02       1.401617069108e+03      -8.864604690851e+03       5.606468276020e+04       4.330163006306e-01       1.451964342078e-01       1.135041118001e+04       2.782453609149e+03      -1.884830907910e+02       6.512159311530e-04       4.200615497399e-01 
       5.977499501927e+03       1.686259431187e-05       6.551083894895e+01       1.044210203114e+02       1.366356411891e+04       2.285450406830e+00       8.168761127944e+07       3.686249117293e+01       3.515182370648e+03       5.318647041639e+02       2.853096312010e+03       2.430097157982e+03       1.090374948288e+04       3.104400941611e-01       5.452509284044e-01       1.573508938076e+03       6.879237366554e+02      -4.133012725044e+01      -3.848068967544e+00       1.377717774306e-02       1.328377802130e+03      -8.401398895234e+03       5.313511208111e+04       4.371908668639e-01       1.443089774344e-01       1.090374948288e+04       2.669683579532e+03      -1.797845235341e+02       6.541716757418e-04       4.225392562448e-01 
       5.913580875243e+03       1.720172766368e-05       6.612913574651e+01       1.023463359403e+02       1.366294582211e+04       2.310044635504e+00       8.081059805894e+07       3.720069296068e+01       3.367246968080e+03       5.149872799511e+02       2.762560285835e+03       2.327827243241e+03       1.047477248041e+04       3.128991652962e-01       5.436943114492e-01       1.502150703298e+03       6.627649216343e+02      -4.005052738531e+01      -3.839597500975e+00       1.362564720957e-02       1.259078672496e+03      -7.963112716211e+03       5.036314689575e+04       4.412106722574e-01       1.434065232547e-01       1.047477248041e+04       2.561122992074e+03      -1.714478296865e+02       6.571583775101e-04       4.250282084606e-01 
       5.850345629203e+03       1.754773468314e-05       6.675321994093e+01       1.003134464548e+02       1.366232173792e+04       2.334902534168e+00       7.994296658593e+07       3.754187165138e+01       3.225537382845e+03       4.986454194744e+02       2.674897198790e+03       2.229861327386e+03       1.006278753965e+04       3.153741054116e-01       5.421359328850e-01       1.433846211154e+03       6.381729014862e+02      -3.876018543856e+01      -3.831141297692e+00       1.347416167157e-02       1.193509964502e+03      -7.548419795220e+03       4.774039857599e+04       4.450776495566e-01       1.424899617034e-01       1.006278753965e+04       2.456639138230e+03      -1.634608112632e+02       6.601764164711e-04       4.275281395359e-01 
       5.787786457500e+03       1.790075256580e-05       6.738314191702e+01       9.832155498928e+01       1.366169181594e+04       2.360026910000e+00       7.908461657065e+07       3.788604953595e+01       3.089791603277e+03       4.828221279298e+02       2.590015885184e+03       2.136018277906e+03       9.667128175511e+03       3.178646188739e-01       5.405752138905e-01       1.368480281213e+03       6.141653430761e+02      -3.746550832264e+01      -3.822701381639e+00       1.332280422547e-02       1.131472407205e+03      -7.156059832158e+03       4.525889628412e+04       4.487937104448e-01       1.415601672356e-01       9.667128175511e+03       2.356101970137e+03      -1.558114995751e+02       6.632261760690e-04       4.300387793632e-01 
       5.725896131941e+03       1.826092099771e-05       6.801895209978e+01       9.636987670455e+01       1.366105600576e+04       2.385420599750e+00       7.823544879760e+07       3.823324881994e+01       2.959758644390e+03       4.675009498020e+02       2.507828072250e+03       2.046124585200e+03       9.287153136051e+03       3.203704061369e-01       5.390115955080e-01       1.305940884409e+03       5.907563891677e+02      -3.617220618242e+01      -3.814278745859e+00       1.317165451477e-02       1.072776742862e+03      -6.784835855951e+03       4.291106971036e+04       4.523607432929e-01       1.406179983551e-01       9.287153136051e+03       2.259384132364e+03      -1.484881596573e+02       6.663080432006e-04       4.325598547892e-01 
       5.664667501614e+03       1.862838219534e-05       6.866070095150e+01       9.445763873765e+01       1.366041425691e+04       2.411086470044e+00       7.739536511394e+07       3.858349162057e+01       2.835198083829e+03       4.526659517509e+02       2.428248288337e+03       1.960014041763e+03       8.922245515893e+03       3.228911639964e-01       5.374445387151e-01       1.246119150212e+03       5.679569478139e+02      -3.488534345019e+01      -3.805874352804e+00       1.302078878922e-02       1.017243303598e+03      -6.433611547199e+03       4.068973213981e+04       4.557806111214e-01       1.396642972885e-01       8.922245515893e+03       2.166360989678e+03      -1.414792948250e+02       6.694224082380e-04       4.350910898206e-01 
       5.604093492060e+03       1.900328094608e-05       6.930843896896e+01       9.258408014833e+01       1.365976651889e+04       2.437027417694e+00       7.656426841808e+07       3.893679996381e+01       2.715879617341e+03       4.383017060422e+02       2.351193774030e+03       1.877527434887e+03       8.571811896913e+03       3.254265858397e-01       5.358735244624e-01       1.188909364613e+03       5.457749664243e+02      -3.360938757145e+01      -3.797489134646e+00       1.287027996743e-02       9.647015972826e+02      -6.101308618983e+03       3.858806388720e+04       4.590551497608e-01       1.386998896979e-01       8.571811896913e+03       2.076910650500e+03      -1.347736511779e+02       6.725696650526e-04       4.376322058233e-01 
